10, 3.30451832624832, 5.18608523203526, 2020
100, 3.16041703177905, 0.59919856789021, 1047
1000, 3.14355546691103, 0.0624782884882356, 8366
10000, 3.14179147761132, 0.00632876516617815, 82434
100000, 3.14161261640196, 0.000635436046761512, 689038
1000000, 3.14159465241382, 6.36245448735366e-05, 3069349
10000000, 3.14159285355236, 6.36500615025117e-06, 29489973
100000000, 3.14159267358922, 6.36601391960384e-07, 256166977
1000000000, 3.14159265558966, 6.36576286782098e-08, 2585967940
