10, 3.23992598890716, 3.13004727729432, 423
100, 3.15157598692313, 0.317779369706836, 990
1000, 3.14259248692312, 0.0318256834534637, 8345
10000, 3.14169265192312, 0.00318304580988155, 99749
100000, 3.14160265357315, 0.000318309356574046, 852443
1000000, 3.14159365358957, 3.18309814277069e-05, 8688751
10000000, 3.14159275358989, 3.18310179687462e-06, 30216423
100000000, 3.14159266359003, 3.18317574123701e-07, 261218790
1000000000, 3.14159265459007, 3.18398543977992e-08, 2571899795
